Date,Unfiltered Strategy,Filtered Strategy,Benchmark (Buy & Hold)
2024-03-08,0.9729403893033879,1.002648839586075,1.034571512936795
2024-03-11,0.9694605810193119,1.002648839586075,1.027171037921539
2024-03-12,0.9689758507288023,1.002648839586075,1.0273112661476933
2024-03-13,0.9611597401320644,1.002648839586075,1.0117652469898766
2024-03-14,0.9644138502148523,1.002648839586075,1.018616127970788
2024-03-15,0.9617291782874408,1.002648839586075,1.0129450146350296
2024-03-18,0.9612483136982971,1.002648839586075,1.0144329070820464
2024-03-19,0.9612483136982971,1.002648839586075,1.0034748033413663
2024-03-20,0.9612483136982971,1.002648839586075,1.004470594428439
2024-03-21,0.9612483136982971,1.002648839586075,1.012420663478039
2024-03-22,0.9612483136982971,1.002648839586075,1.0163210024422706
2024-03-25,0.9612483136982971,1.002648839586075,1.0163210024422706
2024-03-26,0.9612483136982971,1.002648839586075,1.0120872059665176
2024-03-27,0.9612483136982971,1.002648839586075,1.0175582627618238
2024-03-28,0.9612483136982971,1.002648839586075,1.026906571619298
2024-03-29,0.960767689541448,1.002648839586075,1.026906571619298
2024-04-01,0.9602873056966773,1.002648839586075,1.033120361902012
2024-04-02,0.9596212091158818,1.002648839586075,1.032720248821108
2024-04-03,0.9592226639180864,1.002648839586075,1.0318624401525962
2024-04-04,0.9609329159562798,1.002648839586075,1.0355419713142096
2024-04-05,0.9604524494983018,1.002648839586075,1.0354982229822831
2024-04-08,0.9632272757435244,1.002648839586075,1.0425170005389037
2024-04-09,0.962726868661575,1.002648839586075,1.0414338026202823
2024-04-10,0.9650877031647875,1.002648839586075,1.0465414877469184
2024-04-11,0.9650877031647875,1.002648839586075,1.0465414877469184
2024-04-12,0.9601167328907659,1.002648839586075,1.0357604434769303
2024-04-15,0.9596366745243206,1.002648839586075,1.0244044724629402
2024-04-16,0.9596366745243206,1.002648839586075,1.018673620645188
2024-04-17,0.9596366745243206,1.002648839586075,1.018673620645188
2024-04-18,0.9558627853382629,1.002648839586075,1.011680175798225
2024-04-19,0.9591470193177086,1.002648839586075,1.0186322079531591
2024-04-22,0.9586674458080499,1.002648839586075,1.0273435159447397
2024-04-23,0.9588662320211758,1.002648839586075,1.0287969127871162
2024-04-24,0.9583867989051653,1.002648839586075,1.0303791291530706
2024-04-25,0.9583867989051653,1.002648839586075,1.0381038089525614
2024-04-26,0.9583867989051653,1.002648839586075,1.0311862724022673
2024-04-29,0.9583867989051653,1.002648839586075,1.041463716777431
2024-04-30,0.9570917704456045,1.002648839586075,1.039690606766007
2024-05-01,0.9566132245603817,1.002648839586075,1.039690606766007
2024-05-02,0.9566132245603817,1.002648839586075,1.0416844347477454
2024-05-03,0.9524950719280382,1.002648839586075,1.0337573627679053
2024-05-06,0.9520188243920742,1.002648839586075,1.032232639076351
2024-05-07,0.9520188243920742,1.002648839586075,1.0257842966485449
2024-05-08,0.9520188243920742,1.002648839586075,1.0257842966485449
2024-05-09,0.9520188243920742,1.002648839586075,1.009916318514087
2024-05-10,0.9520188243920742,1.002648839586075,1.0144099100122859
2024-05-13,0.9520188243920742,1.002648839586075,1.0166567955936892
2024-05-14,0.9520188243920742,1.002648839586075,1.0218908747717022
2024-05-15,0.9520188243920742,1.002648839586075,1.0210952300573855
2024-05-16,0.9520188243920742,1.002648839586075,1.0304457847224535
2024-05-17,0.9528654263357768,1.002648839586075,1.033308919907584
2024-05-20,0.9523889936226089,1.002648839586075,1.033308919907584
2024-05-21,0.9523889936226089,1.002648839586075,1.036204304889761
2024-05-22,0.9523889936226089,1.002648839586075,1.0393664019817723
2024-05-23,0.9523889936226089,1.002648839586075,1.0563773165168457
2024-05-24,0.9516940469294318,1.002648839586075,1.0558920424119864
2024-05-27,0.9512181999059671,1.002648839586075,1.0547582689063535
2024-05-28,0.9498238522285283,1.002648839586075,1.0527207824249922
2024-05-29,0.9460173782279572,1.002648839586075,1.0442831036306353
2024-05-30,0.9455443695388432,1.002648839586075,1.034346123686685
2024-05-31,0.9455443695388432,1.002648839586075,1.036280123354126
2024-06-03,0.9455443695388432,1.002648839586075,1.0700030803496952
2024-06-04,0.9170392328151343,1.002648839586075,1.0065587463291148
2024-06-05,0.9165807131987268,1.002648839586075,1.0404035159285696
2024-06-06,0.9165807131987268,1.002648839586075,1.0496506736120208
2024-06-07,0.9255356753585771,1.002648839586075,1.0712104265120996
2024-06-10,0.9249206854747848,1.002648839586075,1.069786853994568
2024-06-11,0.9244582251320475,1.002648839586075,1.0700467388493178
2024-06-12,0.9251503267515836,1.002648839586075,1.0727189803889787
2024-06-13,0.9246877515882078,1.002648839586075,1.0762122891849177
2024-06-14,0.9246877515882078,1.002648839586075,1.0792800623579915
2024-06-17,0.9246877515882078,1.002648839586075,1.0792800623579915
2024-06-18,0.9246877515882078,1.002648839586075,1.0835253573686243
2024-06-19,0.9246877515882078,1.002648839586075,1.0815981849562686
2024-06-20,0.9246877515882078,1.002648839586075,1.0839438860717971
2024-06-21,0.9246877515882078,1.002648839586075,1.0809128543109574
2024-06-24,0.9246877515882078,1.002648839586075,1.0826031389383235
2024-06-25,0.9246877515882078,1.002648839586075,1.0910408177326805
2024-06-26,0.9271002804821875,1.002648839586075,1.097824953311905
2024-06-27,0.9266367303419465,1.002648839586075,1.105906087692677
2024-06-28,0.9255201784488156,1.002648839586075,1.1043468683964826
2024-07-01,0.9280517002742945,1.002648839586075,1.1103881806559959
2024-07-02,0.9277038125974841,1.002648839586075,1.1095557046971416
2024-07-03,0.9308312443703269,1.002648839586075,1.1170366694565577
2024-07-04,0.9311311614555462,1.002648839586075,1.1177564957065091
2024-07-05,0.931546861680271,1.002648839586075,1.1187545326011752
2024-07-08,0.9314836929582879,1.002648839586075,1.118602805840141
2024-07-09,0.9336409258168745,1.002648839586075,1.1237839737912447
2024-07-10,0.9315631493911687,1.002648839586075,1.1187821111184264
2024-07-11,0.9314003854432861,1.002648839586075,1.118391160932505
2024-07-12,0.9349665189652429,1.002648839586075,1.1269553236105425
2024-07-15,0.936579649287569,1.002648839586075,1.1308440742075905
2024-07-16,0.93708058632389,1.002648839586075,1.1320537560098924
2024-07-17,0.93708058632389,1.002648839586075,1.1320537560098924
2024-07-18,0.940656546631326,1.002648839586075,1.1406937371522954
2024-07-19,0.9355371756445512,1.002648839586075,1.1282776551217475
2024-07-22,0.9351243341879724,1.002648839586075,1.1272818640346751
2024-07-23,0.9345482246716348,1.002648839586075,1.1258928769540875
2024-07-24,0.9332969431822,1.002648839586075,1.122877925175619
2024-07-25,0.9331554894383971,1.002648839586075,1.122537550576709
2024-07-26,0.9413520145386846,1.002648839586075,1.142257537895981
2024-07-29,0.9413757048375324,1.002648839586075,1.142315030570381
2024-07-30,0.9417775044041131,1.002648839586075,1.143290160227591
2024-07-31,0.9435553613742705,1.002648839586075,1.147606692255098
2024-08-01,0.9446851175570414,1.002648839586075,1.150354842091428
2024-08-02,0.939147876210376,1.002648839586075,1.1368693064847324
2024-08-05,0.9386783022722709,1.002648839586075,1.10641660467489
2024-08-06,0.9369788427353273,1.002648839586075,1.1035167280775258
2024-08-07,0.9429334194012797,1.002648839586075,1.1175426049912796
2024-08-08,0.9394310121124243,1.002648839586075,1.1092406628078892
2024-08-09,0.9389612966063682,1.002648839586075,1.1207621947576913
2024-08-12,0.9380968491666332,1.002648839586075,1.119819314897528
2024-08-13,0.9376278007420499,1.002648839586075,1.110252533877333
2024-08-14,0.9376278007420499,1.002648839586075,1.1104710060400538
2024-08-15,0.9376278007420499,1.002648839586075,1.1104710060400538
2024-08-16,0.9376278007420499,1.002648839586075,1.1287490950518293
2024-08-19,0.9377607368667032,1.002648839586075,1.1301979104467146
2024-08-20,0.93729185649827,1.002648839586075,1.1360023349212383
2024-08-21,0.93729185649827,1.002648839586075,1.1392839988095413
2024-08-22,0.9376046109453423,1.002648839586075,1.1411835927046459
2024-08-23,0.9378247399171762,1.002648839586075,1.1417194423965165
2024-08-26,0.9373558275472177,1.002648839586075,1.1503410079166505
2024-08-27,0.9370211420291936,1.002648839586075,1.1506698839806804
2024-08-28,0.9376690932936024,1.002648839586075,1.1522612632416174
2024-08-29,0.9395330197689878,1.002648839586075,1.1568422615713654
2024-08-30,0.9411009876695842,1.002648839586075,1.1607035234834657
2024-09-02,0.9418990178328848,1.0029977363727962,1.1626720187555466
2024-09-03,0.9419204499443717,1.0024962375046098,1.1627249299824556
2024-09-04,0.9404086289954386,1.0024962375046098,1.1589924875939333
2024-09-05,0.9394084675440585,1.0024962375046098,1.156527219682113
2024-09-06,0.933936248683737,1.0024962375046098,1.1430532724426012
2024-09-09,0.9355192933642749,1.0024962375046098,1.1469282786971753
2024-09-10,0.9374832524282627,1.0024962375046098,1.1517438291720155
2024-09-11,0.9351873730757507,1.0024962375046098,1.146102629993406
2024-09-12,0.9347197793892129,1.0024962375046098,1.1677406268300514
2024-09-13,0.9336559918183039,1.0024962375046098,1.1662503987431372
2024-09-16,0.9341576802567132,1.0024962375046098,1.1675037390450618
2024-09-17,0.9347980390902902,1.0024962375046098,1.1691043710332851
2024-09-18,0.9340441267226549,1.0024962375046098,1.1672186113129583
2024-09-19,0.9347480399598916,1.0024962375046098,1.1689778871496048
2024-09-20,0.9342806659399118,1.0024962375046098,1.1862325167247527
2024-09-23,0.9364960252944415,1.0024962375046098,1.1930443206535326
2024-09-24,0.9365203882487001,1.0024962375046098,1.1931063947754241
2024-09-25,0.9376711641398162,1.0024962375046098,1.1960385211698348
2024-09-26,0.9414915713243296,1.0024962375046098,1.205784697300619
2024-09-27,0.9408253609811285,1.0024962375046098,1.2040782428585777
2024-09-30,0.9403549483006379,1.0024962375046098,1.1871478180676647
2024-10-01,0.9396306680543006,1.0024962375046098,1.18650623575428
2024-10-02,0.9391608527202735,1.0024962375046098,1.18650623575428
2024-10-03,0.9287378693615695,1.0024962375046098,1.1613566043317307
2024-10-04,0.924406841531615,1.0024962375046098,1.1505249844747312
2024-10-07,0.9203630815008338,1.0024962375046098,1.1404591850072032
2024-10-08,0.9243977909457005,1.0024962375046098,1.1504583289053483
2024-10-09,0.923821248329002,1.0024962375046098,1.1490232578529367
2024-10-10,0.9233593377048376,1.0024962375046098,1.1497821611550194
2024-10-11,0.9233593377048376,1.0024962375046098,1.1482091975163513
2024-10-14,0.9233593377048376,1.0024962375046098,1.1557384022228812
2024-10-15,0.9233593377048376,1.0024962375046098,1.1524912339392182
2024-10-16,0.9233593377048376,1.0024962375046098,1.14853349213289
2024-10-17,0.9233593377048376,1.0024962375046098,1.1383480360367666
2024-10-18,0.9233593377048376,1.0024962375046098,1.1431406792741505
2024-10-21,0.9233593377048376,1.0024962375046098,1.139785352896772
2024-10-22,0.9171408909867366,1.0024962375046098,1.1255731637850401
2024-10-23,0.9164550691960494,1.0024962375046098,1.1238897962450627
2024-10-24,0.9159968416614513,1.0024962375046098,1.1222294257748453
2024-10-25,0.9114355343770786,1.0024962375046098,1.1121751248421974
2024-10-28,0.9109798166098901,1.0024962375046098,1.1194582788687553
2024-10-29,0.9109798166098901,1.0024962375046098,1.125331694552559
2024-10-30,0.908178633268932,1.0024962375046098,1.119536432973018
2024-10-31,0.9077245439522976,1.0024962375046098,1.1133042270680351
2024-11-01,0.9077245439522976,1.0024962375046098,1.1178576468805317
2024-11-04,0.9015003794794951,1.0024962375046098,1.1036454577687997
2024-11-05,0.9055945699653997,1.0024962375046098,1.1136699343766026
2024-11-06,0.9106576906863877,1.0024962375046098,1.126122847651688
2024-11-07,0.9053631151679865,0.9969825081983346,1.113028262230914
2024-11-08,0.9049104336104026,0.9964840169442355,1.1106756440279966
2024-11-11,0.9049104336104026,0.9964840169442355,1.1103583563311503
2024-11-12,0.8996253355434196,0.9964840169442355,1.098498695590032
2024-11-13,0.899175522875648,0.9964840169442355,1.0835782685955324
2024-11-14,0.899175522875648,0.9964840169442355,1.082366251153333
2024-11-15,0.899175522875648,0.9964840169442355,1.082366251153333
2024-11-18,0.899175522875648,0.9964840169442355,1.0787373854110347
2024-11-19,0.899175522875648,0.9964840169442355,1.0817131703050682
2024-11-20,0.8987259351142102,0.9964840169442355,1.0817131703050682
2024-11-21,0.8955045383075381,0.9964840169442355,1.0739585763484287
2024-11-22,0.8950567860383843,0.9964840169442355,1.0995933920435337
2024-11-25,0.900499311234936,0.9964840169442355,1.114065466010015
2024-11-26,0.8999899781007172,0.9964840169442355,1.1128052086207019
2024-11-27,0.8995399831116669,0.9964840169442355,1.1165031554045841
2024-11-28,0.8995399831116669,0.9964840169442355,1.0999107695726835
2024-11-29,0.8995399831116669,0.9964840169442355,1.1098891622086626
2024-12-02,0.8995399831116669,0.9964840169442355,1.1165560666314933
2024-12-03,0.8995399831116669,0.9964840169442355,1.1248855873321348
2024-12-04,0.8995399831116669,0.9964840169442355,1.1253592730698105
2024-12-05,0.8995399831116669,0.9964840169442355,1.1364416148865772
2024-12-06,0.898533204741073,0.9953687373860867,1.135034212183721
2024-12-09,0.8974627192694101,0.9948710530173936,1.1323297208470136
2024-12-10,0.8970139879097755,0.9948710530173936,1.1319181092312296
2024-12-11,0.8970139879097755,0.9948710530173936,1.133378423160995
2024-12-12,0.8948709334150085,0.9948710530173936,1.1290962969058242
2024-12-13,0.894423497948301,0.9948710530173936,1.139196681810296
2024-12-16,0.8921697882379118,0.9923642421409871,1.1345949322183817
2024-12-17,0.8917237033437929,0.9918680600199167,1.1193133793628058
2024-12-18,0.8917237033437929,0.9918680600199167,1.113005265161154
2024-12-19,0.8917237033437929,0.9918680600199167,1.1016377956122836
2024-12-20,0.8917237033437929,0.9918680600199167,1.0848867659319599
2024-12-23,0.8917237033437929,0.9918680600199167,1.0925194574524102
2024-12-24,0.8907935870508883,0.9918680600199167,1.091332862552172
2024-12-25,0.8907935870508883,0.9918680600199167,1.091332862552172
2024-12-26,0.8903481902573629,0.9918680600199167,1.0923699764989696
2024-12-27,0.8903481902573629,0.9918680600199167,1.0952768600160265
2024-12-30,0.886753031960116,0.9918680600199167,1.0875268475068782
2024-12-31,0.886309655444136,0.9918680600199167,1.0875222660593868
2025-01-01,0.886309655444136,0.9918680600199167,1.0920342731798545
2025-01-02,0.886309655444136,0.9918680600199167,1.1125361608709694
2025-01-03,0.8824973028889943,0.9918680600199167,1.1040778206467499
2025-01-06,0.8820560542375498,0.9918680600199167,1.086199934548182
2025-01-07,0.8833303109711858,0.9918680600199167,1.0904244782966486
2025-01-08,0.8828886458157003,0.9918680600199167,1.089552835453359
2025-01-09,0.8828886458157003,0.9918680600199167,1.082081123421229
2025-01-10,0.8828886458157003,0.9918680600199167,1.0777116801668132
2025-01-13,0.8828886458157003,0.9918680600199167,1.0618183693226977
2025-01-14,0.8841701032835686,0.9918680600199167,1.065962513159308
2025-01-15,0.8837280182319268,0.9918680600199167,1.0676711235766392
2025-01-16,0.8837280182319268,0.9918680600199167,1.0722062175991707
2025-01-17,0.8837280182319268,0.9918680600199167,1.0672111821814374
2025-01-20,0.8837280182319268,0.9918680600199167,1.0737216885634389
2025-01-21,0.8837280182319268,0.9918680600199167,1.0589989824694939
2025-01-22,0.8837280182319268,0.9918680600199167,1.0650103805718583
2025-01-23,0.8837280182319268,0.9918680600199167,1.0673100875478667
2025-01-24,0.8837280182319268,0.9918680600199167,1.062105832694699
2025-01-27,0.8837280182319268,0.9918680600199167,1.0500071281933012
2025-01-28,0.8837280182319268,0.9918680600199167,1.055898959499374
2025-01-29,0.8837280182319268,0.9918680600199167,1.0653668351531398
2025-01-30,0.8849343456839958,0.9918680600199167,1.0693407467741431
2025-01-31,0.8844918785111539,0.9918680600199167,1.0812486474623753
2025-02-01,0.8835558109714252,0.9918680600199167,1.0800413012999708
2025-02-03,0.8831140330659395,0.9918680600199167,1.074471428970539
2025-02-04,0.8831140330659395,0.9918680600199167,1.091866376604145
2025-02-05,0.8818736079767558,0.9918680600199167,1.0898909642446752
2025-02-06,0.8814326711727675,0.9918680600199167,1.0856157550768935
2025-02-07,0.8814326711727675,0.9918680600199167,1.0836195914552573
2025-02-10,0.8814326711727675,0.9918680600199167,1.075416554638296
2025-02-11,0.8814326711727675,0.9918680600199167,1.0611676241143304
2025-02-12,0.8814326711727675,0.9918680600199167,1.0599464437771484
2025-02-13,0.8814326711727675,0.9918680600199167,1.0593094429112548
2025-02-14,0.8814326711727675,0.9918680600199167,1.054611123592809
2025-02-17,0.8814326711727675,0.9918680600199167,1.0560024463132942
2025-02-18,0.8814326711727675,0.9918680600199167,1.0553493654650294
2025-02-19,0.8814326711727675,0.9918680600199167,1.0547790201685185
2025-02-20,0.8814326711727675,0.9918680600199167,1.0538706359129952
2025-02-21,0.8814326711727675,0.9918680600199167,1.0484778230542555
2025-02-24,0.8814326711727675,0.9918680600199167,1.0373219085807173
2025-02-25,0.8808786395946026,0.9918680600199167,1.0370551964708825
2025-02-26,0.8804382002748053,0.9918680600199167,1.0370551964708825
2025-02-27,0.8799491710949825,0.9918680600199167,1.036940211122082
2025-02-28,0.879509196509435,0.9918680600199167,1.0176065027089365
2025-03-03,0.8789621415727421,0.9918680600199167,1.0173582062213706
2025-03-04,0.8785226605019558,0.9918680600199167,1.0156725030414957
2025-03-05,0.8831488268878616,0.9918680600199167,1.0273849286367671
2025-03-06,0.8872487780988478,0.9918680600199167,1.0369240413074068
2025-03-07,0.8874022783421893,0.9918680600199167,1.0372828315285856
2025-03-10,0.8869585772030183,0.9918680600199167,1.0330422077977475
2025-03-11,0.8869585772030183,0.9918680600199167,1.034771569477245
2025-03-12,0.8869585772030183,0.9918680600199167,1.0335113120879316
2025-03-13,0.8869585772030183,0.9918680600199167,1.030139905728182
2025-03-14,0.8869585772030183,0.9918680600199167,1.030139905728182
2025-03-17,0.8869585772030183,0.9918680600199167,1.035270587924578
2025-03-18,0.8869585772030183,0.9918680600199167,1.0502440159782902
2025-03-19,0.8879386804652296,0.9929640899206301,1.0536153325057362
2025-03-20,0.8934244524687032,0.9924676078756699,1.0666340096298412
2025-03-21,0.8965016528463945,0.9953897064101435,1.073981573418188
2025-03-24,0.9024132641888916,0.9948920115569384,1.0881454327505022
2025-03-25,0.9026097183326713,0.9948920115569384,1.0886192083204815
2025-03-26,0.902158413473505,0.9948920115569384,1.0802574378227936
2025-03-27,0.902158413473505,0.9948920115569384,1.0850914039199024
2025-03-28,0.902158413473505,0.9948920115569384,1.081752247357199
2025-03-31,0.902158413473505,0.9948920115569384,1.081752247357199
2025-04-01,0.902158413473505,0.9948920115569384,1.0654864019494308
2025-04-02,0.902158413473505,0.9948920115569384,1.0731513432669275
2025-04-03,0.902158413473505,0.9948920115569384,1.0693683252913937
2025-04-04,0.902158413473505,0.9948920115569384,1.0534704329997868
2025-04-07,0.902158413473505,0.9948920115569384,1.0193037044236908
2025-04-08,0.902158413473505,0.9948920115569384,1.0365170111391135
2025-04-09,0.8989711527504685,0.9948920115569384,1.030229648199628
2025-04-10,0.8985216671740933,0.9948920115569384,1.030229648199628
2025-04-11,0.8985216671740933,0.9948920115569384,1.049979549676049
2025-04-14,0.8980724063405063,0.9948920115569384,1.049979549676049
2025-04-15,0.8976233701373362,0.9948920115569384,1.0729766194361328
2025-04-16,0.8976233701373362,0.9948920115569384,1.0779738108291559
2025-04-17,0.8976233701373362,0.9948920115569384,1.097036135852672
2025-04-21,0.9023284867483862,0.9948920115569384,1.1096339486337066
2025-04-22,0.9031082905608347,0.9948920115569384,1.1115518683187762
2025-04-23,0.9026567364155543,0.9948920115569384,1.1189890847462658
2025-04-24,0.9006795814302035,0.9948920115569384,1.115206066770732
2025-04-25,0.8968284271411865,0.9948920115569384,1.105669199907686
2025-04-28,0.8963800129276159,0.9948920115569384,1.1189684233164032
2025-04-29,0.8963800129276159,0.9948920115569384,1.119311043722907
2025-04-30,0.8963800129276159,0.9948920115569384,1.1192305539787468
2025-05-01,0.8963800129276159,0.9948920115569384,1.1192305539787468
2025-05-02,0.896162049321061,0.9948920115569384,1.1198054807227489
2025-05-05,0.8982684292416647,0.9948920115569384,1.1250695638902144
2025-05-06,0.8978192950270439,0.9948920115569384,1.1213187058794232
2025-05-07,0.8980111836983891,0.9948920115569384,1.1229193378676465
2025-05-08,0.8954254142422025,0.9948920115569384,1.1164525798175717
2025-05-09,0.8905229109877363,0.9948920115569384,1.1042273016001896
2025-05-12,0.9075243616871165,0.9948920115569384,1.1463900933654059
2025-05-13,0.9012189554430929,0.9948920115569384,1.1304600411090564
2025-05-14,0.9028424094961544,0.9948920115569384,1.1345328580964888
2025-05-15,0.9023909882914063,0.9948920115569384,1.1527097061019376
2025-05-16,0.9011782827500137,0.9948920115569384,1.1507642078996168
2025-05-19,0.9007276936086387,0.9948920115569384,1.1473444717604493
2025-05-20,0.9007276936086387,0.9948920115569384,1.1353147584683316
2025-05-21,0.9007276936086387,0.9948920115569384,1.141273245343787
2025-05-22,0.9007276936086387,0.9948920115569384,1.1319019394165528
2025-05-23,0.9007276936086387,0.9948920115569384,1.14309926658212
2025-05-26,0.9029592372174052,0.9948920115569384,1.149906399231105
2025-05-27,0.8997999070618262,0.9948920115569384,1.1418596706226694
2025-05-28,0.8993500071082954,0.9948920115569384,1.138467602833057
2025-05-29,0.8993500071082954,0.9948920115569384,1.1422000452215795
2025-05-30,0.8993500071082954,0.9948920115569384,1.1383871130888967
2025-06-02,0.8993500071082954,0.9948920115569384,1.1368187308977198
2025-06-03,0.8993500071082954,0.9948920115569384,1.1288111691737193
2025-06-04,0.8993500071082954,0.9948920115569384,1.1323848778815149
2025-06-05,0.8993500071082954,0.9948920115569384,1.138396365816183
2025-06-06,0.8993500071082954,0.9948920115569384,1.1499938060626542
2025-06-09,0.9007014822676856,0.9963870600133433,1.154600047269756
2025-06-10,0.9007203332559833,0.9958888664833367,1.1546483770491736
2025-06-11,0.9013867963493707,0.9958888664833367,1.1563570772988083
2025-06-12,0.8968478249793945,0.9958888664833367,1.1447113072729196
2025-06-13,0.8963994010669049,0.9958888664833367,1.1369107191767598
2025-06-16,0.8963994010669049,0.9958888664833367,1.1473928015398667
2025-06-17,0.8942785331747751,0.9958888664833367,1.1431107651169998
2025-06-18,0.8935346094573354,0.9958888664833367,1.1412089254143016
2025-06-19,0.8931960814396431,0.9958888664833367,1.140344199658401
2025-06-20,0.8927494833989233,0.9958888664833367,1.155023247252723
2025-06-23,0.8898057109479954,0.9958888664833367,1.1485610706501395
2025-06-24,0.8893608080925215,0.9958888664833367,1.151893310125454
2025-06-25,0.8893608080925215,0.9958888664833367,1.1611105536517565
2025-06-26,0.8942754207268724,0.9958888664833367,1.1751042706007677
2025-06-27,0.8958295394010518,0.9958888664833367,1.1791885861230802
2025-06-30,0.8953816246313513,0.9958888664833367,1.1736347937760199
2025-07-01,0.895368166901056,0.9958888664833367,1.174773148729144
2025-07-02,0.8938187284651149,0.9958888664833367,1.1707072488291004
2025-07-03,0.8933718191008824,0.9958888664833367,1.1684949486846412
2025-07-04,0.8933718191008824,0.9958888664833367,1.171056786322993
2025-07-07,0.8929304100754383,0.9958888664833367,1.1710706204977706
2025-07-08,0.8940035414909192,0.9958888664833367,1.1738854259034832
2025-07-09,0.8931908837664544,0.9958888664833367,1.1717512798632868
2025-07-10,0.8910723928856767,0.9958888664833367,1.1661929060687353
2025-07-11,0.8874631479053695,0.9958888664833367,1.156745691844832
2025-07-14,0.8862713496128106,0.9958888664833367,1.153638841619627
2025-07-15,0.8882765842812398,0.9958888664833367,1.1588591764551661
2025-07-16,0.8885630307137207,0.9958888664833367,1.1596065812223688
2025-07-17,0.8867902509020915,0.9958888664833367,1.1549794989207969
2025-07-18,0.8842644248320951,0.9958888664833367,1.148400091161819
2025-07-21,0.8864300522094541,0.9958888664833367,1.1540251205257532
2025-07-22,0.8859036703709025,0.9958888664833367,1.1526545490674345
2025-07-23,0.8887139980405672,0.9958888664833367,1.159967617251141
2025-07-24,0.8859336586850092,0.9958888664833367,1.1527097061019371
2025-07-25,0.8819550750146379,0.9958888664833367,1.142356443262408
2025-07-28,0.8791835478032982,0.9958888664833367,1.1351767760497706
2025-07-29,0.8816806375485875,0.9958888664833367,1.1416251184775768
2025-07-30,0.8822836344209131,0.9958888664833367,1.1431866734136686
2025-07-31,0.8807448118752731,0.9958888664833367,1.1391989276178878
2025-08-01,0.8771355444103345,0.9958888664833367,1.1298621172952938
2025-08-04,0.8799456301513607,0.9958888664833367,1.137101612822229
2025-08-05,0.8786429568510693,0.9958888664833367,1.1337348777422742
2025-08-06,0.877299988772951,0.9958888664833367,1.1302691474635866
2025-08-07,0.8776918176717904,0.9958888664833367,1.1312787727254365
2025-08-08,0.8735373017485505,0.9958888664833367,1.1205690553046261
