Date,RSI_14,RSI_7,RSI_overbought,RSI_oversold,MACD_line,MACD_signal,MACD_hist,MACD_cross,BB_pctB,BB_width,ATR_14,ATR_norm,OBV_EMA,OBV_sig,Vol_Ratio,STOCHk,STOCHd,EMA_cross_9_21,Dist_EMA_9,Dist_EMA_21,Dist_EMA_50,Dist_EMA_200,Above_EMA200,WilliamsR,CCI_20,Nifty_Return,Ret_Lag1,Ret_Lag2,Ret_Lag3,Ret_Lag4,Ret_Lag5,ROC_5,ROC_10,ROC_20,Vol_20d,Vol_ratio_regime,Green_candle,Body_ATR,Pct_from_52wH,Pct_from_52wL,VIX_level,VIX_Return,VIX_high_fear,USDINR_Return,Rupee_weak
2025-10-27,72.13118063348674,78.24968980130173,1,0,253.95054781733052,193.68909738097355,60.26145043635697,0,0.8593520733236277,0.06705504781958586,201.57463727678572,0.007763007127072798,60983933.901849374,1,0.9532844102380527,87.3917554072479,80.5933223741207,0,0.008902978655725194,0.019397065295457924,0.030312836459778093,0.05622355492827988,1,-12.608244592660837,104.5093030756766,0.006625291500029773,-0.0037174505259611745,0.0008814076368377499,0.0,0.0009847568259027106,0.005184813729964155,0.0047556272655358,0.02928175901603569,0.05403514402402787,0.004238376882076572,0.8095861610414238,1,0.6094594248516537,0.0,0.17585753167896406,11.59000015258789,-0.011935157298543775,0,0.0004410320881278462,0
2025-10-28,70.51703528117193,74.50828756472484,1,0,257.5666864685554,206.46461519848995,51.102071270065466,0,0.8171768461772076,0.06385403942144459,204.97809709821428,0.007903166357159302,61019400.465149485,1,1.3917453162417242,84.44298147242718,81.20970349269648,0,0.00618490616807764,0.01654089232293465,0.027954129630498304,0.0544321302635057,1,-15.557018527480222,92.27561097456623,-0.001149638146805021,0.006625291500029773,-0.0037174505259611745,0.0008814076368377499,0.0,0.0009847568259027106,0.002613191683963567,0.03144495908810718,0.05384154427907939,0.00424679168514378,0.81343510939777,0,0.018294637588448834,-0.001149638146804926,0.17450572100533804,11.859999656677246,0.02329590168547746,0,0.0005696470925877772,0
2025-10-29,73.07542584486019,79.10419603262982,1,0,266.85387790932873,218.54246774065774,48.31141016867099,0,0.8531003134501376,0.06353569205491673,204.02818080357142,0.007831003333265956,61106945.8351223,1,1.1310213977021186,95.1804816336007,89.00507283775859,0,0.008582408380206614,0.019194052267365373,0.03129987420212429,0.05859350179506423,1,-4.819518366303481,100.21980815134451,0.0045381040946781415,-0.001149638146805021,0.006625291500029773,-0.0037174505259611745,0.0008814076368377499,0.0,0.007163154714523001,0.028840726787641602,0.04902499853336528,0.003991892819033886,0.767377708716222,1,0.3524042136800203,0.0,0.1798357502270552,11.949999809265137,0.007588545969073435,0,0.004475707490399383,1
2025-10-30,64.11375916928716,60.173002283524255,0,0,257.04516070014506,226.2430063325552,30.80215436758985,0,0.7238204159498802,0.06011305595790014,206.51032366071428,0.007980196452872651,61131773.86510006,1,0.9126526849504494,78.31169949164197,85.97838753255662,0,0.0014132923878551389,0.011175840663452993,0.023354750829500216,0.050902500613216384,1,-21.68830050826221,72.60047125013102,-0.0067571756478100875,0.0045381040946781415,-0.001149638146805021,0.006625291500029773,-0.0037174505259611745,0.0008814076368377499,-0.0005233699624415111,0.011434254012733458,0.04193655235933158,0.0044640480460368635,0.8599077266148655,0,0.5159586182458434,-0.006757175647809791,0.17186339282720553,11.970000267028809,0.0016736785006612465,0,3.856981400085502e-05,1
2025-10-31,57.40638667373041,48.25380666744557,0,0,234.0064772946571,227.7957005249756,6.210776769681502,0,0.6032199430972439,0.05545978727941691,214.33189174107142,0.008332597066179814,61091287.70780914,0,1.1923268915353349,63.38809165556444,78.96009092693572,0,-0.0036945088617732474,0.00462505646957297,0.016510058028917224,0.044114350697317756,1,-36.611908344339746,44.188282521653434,-0.006018660837397216,-0.0067571756478100875,0.0045381040946781415,-0.001149638146805021,0.006625291500029773,-0.0037174505259611745,-0.0028319579511562054,0.00047647108738946287,0.033254651551061,0.004814577184623681,0.9285968178376973,0,0.6611296654140684,-0.012735167336763883,0.1648103445180173,12.06999969482422,0.008354170890944701,0,0.0013612197899097733,1
2025-11-03,58.64050552684438,51.238275256395504,0,0,216.5800845719059,225.55257733436167,-8.972492762455772,0,0.6139111096090464,0.05257483938504562,207.74623325892858,0.008063634442290218,61062399.03366202,0,0.08688032514868467,63.92551724701408,68.54176946474017,0,-0.0016781071706145143,0.005666017738645449,0.017416443542845116,0.04531252079238584,1,-36.07448275288009,27.580178474614584,0.0016036793506921665,-0.006018660837397216,-0.0067571756478100875,0.0045381040946781415,-0.001149638146805021,0.006625291500029773,-0.00780639203021849,-0.0030878890554670857,0.027343040837922494,0.0046229130925403705,0.8947736844516887,1,0.3201020733636904,-0.01115191111095742,0.1666783268149933,12.149999618530272,0.006627997160626009,0,0.0032701378990043217,1
2025-11-04,52.10909175252201,40.33585003072079,0,0,187.24060747205658,217.89018336190065,-30.649575889844073,0,0.47083114359916556,0.04920535044770114,206.98549107142858,0.008086112901488326,60983290.11845074,0,1.1340321141837646,30.356898306362886,52.55683573631381,0,-0.006489632625292616,-0.0007291536407144409,0.01044200313469244,0.038190863110259786,1,-69.64310169349963,4.387418439216397,-0.006431586779760301,0.0016036793506921665,-0.006018660837397216,-0.0067571756478100875,0.0045381040946781415,-0.001149638146805021,-0.01305313956257148,-0.010474058234362427,0.019489555013632254,0.004940773338199922,0.9583319020676413,0,0.7106759445449573,-0.01751177340664722,0.15917473391201736,12.670000076293944,0.04279839292921506,0,0.0015896706184919118,1
2025-11-05,52.10909175252201,40.3358500307208,0,0,162.1200415679341,206.73615500310737,-44.616113435173276,0,0.4432816540820787,0.04422320133145207,200.35337611607142,0.007827022131275061,60918564.64236878,0,1.1178895300906841,14.95145057991174,36.41128871109624,0,-0.005198453310675353,-0.0006629108882756292,0.010028406280397976,0.037796491530713884,1,-85.04854941992036,-2.8461360162009326,0.0,-0.006431586779760301,0.0016036793506921665,-0.006018660837397216,-0.0067571756478100875,0.0045381040946781415,-0.01751177340664789,-0.010474058234362427,0.022019351932280662,0.004880372496075544,0.9494025521717059,0,0.734200801732665,-0.01751177340664722,0.15917473391201736,12.649999618530272,-0.0015785680854961681,0,-0.0005857698658358057,1
2025-11-06,48.76550385641848,34.96141985271949,0,0,133.57511677475486,192.10394735743688,-58.52883058268202,0,0.33977156850620865,0.04100544407524097,194.26046316964286,0.0076151608650426965,60797989.25284718,0,1.3416063923810897,2.962292301605744,16.090213729293463,0,-0.006905099484126504,-0.003725515786266435,0.006299243465210193,0.03387857491297742,1,-97.03770769823103,-38.48239055824292,-0.0034359080045569534,0.0,-0.006431586779760301,0.0016036793506921665,-0.006018660837397216,-0.0067571756478100875,-0.014226467661811681,-0.014742391918407427,0.013021246587898938,0.004869818654972638,0.9500915446716051,0,0.43060944702638526,-0.0208875125687822,0.15519191616508898,12.649999618530272,0.0,0,9.699760593062656e-05,1
2025-11-07,48.10789314463849,33.91840139620801,0,0,108.30072636101977,175.34330315815347,-67.0425767971337,0,0.30412501152631954,0.039043650450861035,195.435546875,0.00766645382666826,60643773.02505678,0,1.0881640791909983,22.125556792844893,13.346433224787463,0,-0.00607515065663829,-0.004006156206238896,0.005391613847830604,0.03283251495437497,1,-77.87444320702784,-77.76812794151613,-0.0006820322478444663,-0.0034359080045569534,0.0,-0.006431586779760301,0.0016036793506921665,-0.006018660837397216,-0.008933906314601336,-0.011740563818735006,0.008184627662742194,0.00480847213192573,0.9407053443325999,1,0.29933142120310946,-0.021555298859477462,0.1544040380258152,12.40999984741211,-0.01897231449450798,0,-0.00197338310226558,0
